name;region;style;brewery;review
NorWester Oregon Pale Ale;Portland, United States;Pale Ale - American / APA;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);This bottled brew poured a medium sized head of frothy medium sized mostly lasting light brown colored bubbles that left behind a fair lacing. The body contained unnoted carbonation, was unnoted and light brown in color. Its aroma contained notes of mild caramel malts and hops. Its mouth feel is initially tingly thick with a lingering mellow palate and a dough aftertaste. Its flavor contained caramel malt hop notes. A very average brew.
NorWester Oregon Pale Ale;Portland, United States;Pale Ale - American / APA;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Bottle. Small off-white head that mostly diminished, fair lacing, fine-medium sized bubbles, carbonated, transparent, and an orange hue. Aroma was malty, caramel, sweet and hoppy as was the flavor. Tingly mouthfeel. Light-medium body.
NorWester Oregon Pale Ale;Portland, United States;Pale Ale - American / APA;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Dark amber body with off-white, foamy head. Aroma was unremarkable. Slight sparkle to the taste. Okay ale, nothing special.
NorWester Oregon Pale Ale;Portland, United States;Pale Ale - American / APA;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Slightly hazed amber body with small beige head. Aroma is sweet, toffee, floral. Taste is toffee and earthy at the front, giving way to pine, light grapefruit. Can occasionally get a slight metallic tang in the swallow. Medium watery body. Very pleasant beer ideal for sessions.
NorWester Oregon Pale Ale;Portland, United States;Pale Ale - American / APA;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);very nice pale. amber color, frothy head. floral pine aroma. lots of big citric pine hop flavors here but with a nice solid malt character.
NorWester Oregon Pale Ale;Portland, United States;Pale Ale - American / APA;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);An alright appearance to this one with decent white head. Nose is lightly hoppy and...is there a note of peach or some other sweet fruit? It's a LITTLE too subtle...more aroma strength would be of great benefit. Flavor has that same hint of fruit that I just can't place. Not too hoppy or bitter...in fact, other than the fruit note, there's not much at all. This beer desperately needs some depth to make it better.
NorWester Oregon Pale Ale;Portland, United States;Pale Ale - American / APA;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Mine had a slight metallic nose and taste...contaminated?...................
NorWester Oregon Pale Ale;Portland, United States;Pale Ale - American / APA;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);run of the mill northwest APA that is a clone of SNPA. good, but nothing special to write home about.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);From old tasting notes. Cloudy, honey gold color. Thick, creamy white head. Yeasty, wheat malt aroma. Sharp, yeasty malt flavor hints at grapefruit. Bitter citrus finish.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);From the file last updated in 2010. Pours gold with big head. Aroma was citrus. Taste was weak.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Norï¿½Wester Beer Company--Hefeweizen--Oregon Promise Series--1998 Release--12 oz . & 22 oz. Bottle. 5.30% ABV. (3.0 / 5.0) Hefeweizen--Golden Brown fruit pulp color. Good body. No real taste or aroma, but good. Norï¿½Wester Beer Company--Saxer--Portland Brewing Company Hefeweizen Unfiltered Wheat Ale--Oregon Promise Series--2002 12 oz. Bottle. 5.30% ABV. (3.5 / 5.0) Hefeweizen--Bright hazy lemon juice yellow color. Light head. Mild wheat spice hop front. Thin clean dry citrus mild banana clove butter wheat body. Bland. Clean citrus mild hop end. Warming enhances mild flavor. Sampled 5/14/2003.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);This bottled brew poured a small sized head of frothy large sized mostly lasting white colored bubbles that left behind a fair lacing. The body contained soft carbonation, was other and dark yellow orange in color. Its aroma contained notes of mild bready aroma with a wheat note . Its mouth feel is initially tingly with a lingering tingly palate and a smooth aftertaste. Its flavor contained malt wheat bready notes.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);(12 oz bottle: Hi-Time Wine Cellars in Costa Mesa, CA) Not a lot of wheat flavor, more just a generic, cheap micro-wheat. Light sweetness, minimal hops. Seems to be a bit past its prime though, as Iï¿½m picking up a bit of breadiness, plus some cardboard in the finish. And actually, the nose is sweet and bready as well. Light-to-medium in body. The color is a muddy golden and kind of sickly looking. The small, fizzy, whitish head dissipated rapidly down to a small ring. Not very good.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Not a great hefeweizen, Far too carbonated, produces a biting acid on the tongue, I donï¿½t like that aspect, the aroma is a little weak as well. On a positive note, it does taste pretty decent, although bland. I donï¿½t think I would get this one again.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);english pint / sweet wheaty aroma. fizzy, cola sounding poor with airy white head. hazy yellow straw body. citrus, slightly doughy, sweet wheat.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Hazy/murky dull golden color with a smaller off white head. Sweet wheat and floral hops aromas. Grape-nuts and light hops flavors. Hints of citrus. Another boring american wheat.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Bottle. Poured a small fizzy white head that fully diminished, sparse lacing, fine-small sized bubbles, carbonated, hazy, and a yellow hue. The aroma was malty and sweet. The flavor was sweet and malty. None of the typical aromas and flavors for this beer style. Tingly palate. Light-medium body.
NorWester HefeWeizen;Portland, United States;Wheat Ale;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);12oz bottle. Slightly murky medium yellow color, some yeast particles visibly floating. Light sweet grainy lemon and wheat flavor, a little bit like plastic, or perhaps the bottle that Iï¿½m tasting. Drinkable, refreshing and sweet, but not the ideal hefe. Light corn aroma turns my nose away, however.
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Norï¿½Wester Beer Company--Raspberry Weizen--1997 12 oz. Bottle. 5.30% ABV. Fruit Ale--Raspberry . Norï¿½Wester Beer Company--Raspberry Weizen--Oregon Promise Series--1998 12 oz. Bottle. 5.30% ABV. (2.0 / 5.0) Fruit Ale--Raspberry Hefeweizen with a touch of raspberry aroma.
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);bottled, I drank it a couple years ago, it was a perfectly balance wheat beer with raspberry juice, perfect for summer day.
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Looks perfectly fine so thats why i bought this old bottle. Has head and clear appearance. Smell is dead with nothing to smell but flavor is the same with only a light berry syrup taste.
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);This is hard to find in my area but a friend brought me a bottle and I enjoyed it. The pyrimid beers are notbad at all and I love friut and lambic brews. They are not in the blucreek or lindmans catagory but a pleasent drink that is mild. I could taste the rasberry but may have not been able to pinpoint it if it did not say what is was on the bottle. In any case a good beer but I like Purple Haze better.
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);"Regular medium yellow wheat appearance. Nose and flavor are syrupy sugared raspberries. Really similar to Thomas Kemperï¿½s berry wheat. Fizzy, though not too thin. What else can you say about it other than ""Itï¿½s a fruit beer""."
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Hazy yellow, head thick and mildy pinked. Nose grassy and sweet, raspberry is restrained. Good raspberry in the flavor, not overpowering or cloying, balances nicely with lemon and clove. Refreshing.
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Smallish off-white head atop a clouded amber body. Aroma is medium sweet, raspberry, lemon, some caramel, light wheat. Taste is medium sweet, raspberry that seems somewhat artificial, light lemon, finishing pleasant raspberry. Light body, some tartness. Sorry, but I just don't see the point.
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Had from bottle on May 16, 2003 An interesting beer - pours with the standard hazy yellow for wheat beers and has a small head. The aroma is slightly fruity but nothing to write home about. The taste is good - tart, but not too much so with a hint of other citrus flavors. I enjoyed the beer, but if I'm going to drink a fruit beer, I'll stick with the Krieks and Lambics. I love hefeweizens, but not too sure about fruit-weizen combos. Very drinkable however, and would be a great beer for a hot day in the sun. Also good if you're eating something sweet - the tartness would be a perfect contrast.
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);a good sweet fruit beer for desert. hazy amber stuff with some floaties. not much in the sweert aroma but the taste is pure raspberry, syrupy sweet yet tart. nice clean crisp palate from the wheat base. one of the better wheat+fruit beers out there
NorWester Raspberry Weizen;Portland, United States;Flavored - Fruit;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);On tap at Yard House: Looks like grapefruit juice. Light pinkish color with a thin ring of foam. Aroma is of raspberries and citrus. Good balance between the fruit and malt flavors in the body. A drinkable, well-rounded brew.
NorWester Smith Rock Bock;Portland, United States;Bock - Dunkler Bock;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Norï¿½Wester Beer Company--Smith Rock Bock--1997 Release--12 oz. Bottle. 7.00% ABV. (4.0 / 5.0) Maibock. Norï¿½Wester Beer Company--Smith Rock Bock--Promise Series--1999 Release--12 oz. Bottle. 7.30% ABV. (3.75 / 5.0) Maibock. Clear golden red color. Minimal aroma. Body is smooth and cleanly sweet with a light toffee fruit flavor. Thin feel and not overwhelmingly flavorful. Easy smooth finish. Sampled 7/30/1999.
NorWester Smith Rock Bock;Portland, United States;Bock - Dunkler Bock;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);Murky, unfiltered copper color. Sweet malty aroma with a small head. Caramelized sugar taste dominated by malts and a little spice. Bit of a harsh aftertaste.
NorWester Smith Rock Bock;Portland, United States;Bock - Dunkler Bock;Portland Brewing Company (Cervecerï¿½a Costa Rica - FIFCO);"Very cloudy amber appearance with a 1 centimetre thick tan head. Thick pour, it appears to be full-bodied. Aroma is sweet and spicey...a pretty good representation to the style and exactly what you'd expect from a bock. Equally strong in the burnt sugars (caramel, toffee) as well as the malt and spiceyness...pumpkins, cloves and nutmeg are present. Medium-bodied; Strong initial flavour of malt and spices as well as that sugar! The carbonation was at a minimum and the head has completely dissipated now (less than 2 minutes). Aftertaste a bit spicey and definately flavoured with malt. Overall, a pretty good Bock, and since I don't like the style...that is saying quite a bit! Worth a try if you can get your hands on it...and i'm really not sure how I found it! I bought my twelve ounce bottle at Chevy Chase Wines & Spirits in Washington, D.C."
